cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed,sentiment
UgzEZ_dIVgEWA7r8jYt4AaABAg,Where I live Porsche are reluctant to let you order a new 992 with no options! Wonder why…,3 years ago,@klausnielsen7102,UC1yfI4BNn854cqcmP4lYJiw,0,,https://yt3.ggpht.com/ytc/AIdro_mjvK5YKOOv-XLwa43zDk8lbv8Wfysw8SdovhUJGLc8Iw=s88-c-k-c0x00ffffff-no-rj,False,False,1656578607.026884,Negative
Ugzo0a_WA9GuKmwv4_14AaABAg,"5:27 Wait, you have me for a loop.  Metric distance but imperial speed!?",3 years ago,@HashiriyaR32,UCbDjRVeAa-m1Zaho9B9znrg,0,,https://yt3.ggpht.com/ytc/AIdro_mekfm9yZxr8XGgfAzc3R2qu25jJb7DcVKx1_hlnPS6dw=s88-c-k-c0x00ffffff-no-rj,False,False,1656578607.031498,Neutral
UgwLygsJ_XWW67S3jlR4AaABAg,I would take G80 M3.,3 years ago,@ybkrnmusic,UC0R1EQt12lywOkykDrERSlA,0,,https://yt3.ggpht.com/Lw1TJziPF0QXqbTzlw83aXiTkLFq7YT68DJ7N62N0S0XZw4FLPEPWJX8uuQ6imVEYbkVw1Ta=s88-c-k-c0x00ffffff-no-rj,False,False,1656578609.111355,Neutral
UgzfQ9oaXLToZvZzF794AaABAg,Noob,3 years ago,@thostostoroncarlione6751,UCWF5IPctR8y8Gv_vaFIJtoQ,0,,https://yt3.ggpht.com/ytc/AIdro_nsCIN15ivElozdkkIpVJiFFT9Wik4XTg07GuHHXwCjKg=s88-c-k-c0x00ffffff-no-rj,False,False,1656578609.115475,Negative
UgzKqrnctiIrnmC1V5B4AaABAg,The dumbest comparison ever!! Rather not shoot any videos if there's nothing of substance to film. Or rather state it openly that this is a sales channel for CarWow!! bloody hell!!,3 years ago,@mtungwakumalo2939,UCE6cVxRxrX7_WvncJuMqvTw,0,,https://yt3.ggpht.com/ytc/AIdro_nn0iN_vPmdmtsYzycffH33a1Y3SzGkt5HeyaxpyRbMjg=s88-c-k-c0x00ffffff-no-rj,False,False,1656578609.117563,Negative
UgxARRorXrEq-zNKfPp4AaABAg,"If you want to keep the car for many years and you want something with timeless style  and great resale value, get the Porsche.  If you want something roomier and more practical and you change your car every few years lease the BMW.",3 years ago,@evodude919,UCJ4Dn5I6GVrQt25vbnTkAFA,0,,https://yt3.ggpht.com/ytc/AIdro_l4x1dIE7JEV9U4HWMYPXOUuPuEwwPmzaEsQ8Lf0rc=s88-c-k-c0x00ffffff-no-rj,False,False,1656578609.119574,Positive
Ugxkxbvx-gLhPaZS7vl4AaABAg,I would go Porsche but now i've fallen in love with the Bmw M3,3 years ago (edited),@Darko_Milosevski03,UCgwZ1I9zQpzjGUs07H4cBxg,1,,https://yt3.ggpht.com/_qXohHEcs-xBoIOUHNEomjQMtqhX2h9Dm9ZaYUe6mfy8R-mmYqh2jSPYhon272utHji6iggm=s88-c-k-c0x00ffffff-no-rj,False,False,1656578609.123601,Positive
Ugw0JY0ClrmmXo0FMPR4AaABAg,"I get why you like the M3 in a lot of ways, personally I can't get over the grill so I buy the Porsche and because it's Porsche",3 years ago,@januarymorris9087,UClL5aBeGT_8X4_b6bd65T-g,0,,https://yt3.ggpht.com/ytc/AIdro_nm-QPgK9OIeLO47LBgCD8gbJNB6Zy0-KKoRLZ7Vzz9bL4=s88-c-k-c0x00ffffff-no-rj,False,False,1656578609.126115,Positive
UgzmBICu9xwNjgLckvV4AaABAg,Congrats Matt for the baby,3 years ago,@cliptch978,UC6rytdo3pELLPFxRMNAyxkg,0,,https://yt3.ggpht.com/VejVPtfGS35bn74NBBeFDJvOZPhOf0GUXMPeJwWpHd-n1txteX1JIBUSEcbXCqYuov9H8o2R=s88-c-k-c0x00ffffff-no-rj,False,False,1656578609.128249,Positive
UgwaPNv_Mbn95QjI0Ct4AaABAg,people are hitting low 3s in the M3. Weird something is up with that M3,3 years ago,@Aimster2,UCe20YCJqbtPJaH05IXTp3Lg,0,1,https://yt3.ggpht.com/ytc/AIdro_nYEICAr8RYjZqaZ_2ewSwc45-d86GiZsSCcLLNx0E=s88-c-k-c0x00ffffff-no-rj,False,False,1656578609.131299,Negative
Ugy-nVHAlmBT9sbyEG94AaABAg,Bmw,3 years ago,@sanansidhik9204,UCoONqOsUJVSSTKxg9NCBZqg,0,,https://yt3.ggpht.com/ytc/AIdro_lfaMHqGiw6Nra1pC-o6bU2Vh0W1c3K515WBty4spBUSzU=s88-c-k-c0x00ffffff-no-rj,False,False,1656578609.13324,Neutral
UgyyEa1qaDSJGUdM_O54AaABAg,BMW no competition.,3 years ago,@JustinLHopkins,UCMI7N1XGFbnDqUXN8S2ZMsA,0,,https://yt3.ggpht.com/ytc/AIdro_kz1v-Ra2w4jIxEZv-UjJem8-5vGdn0muA3iqWa-_8fnRQ=s88-c-k-c0x00ffffff-no-rj,False,False,1656578609.136271,Negative
UgxRQD6iFEuOBNj9Z_J4AaABAg,the m3 isnt launched correctly.. increase revs while boosting and enjoy then...since idk if its comp or reg. For rwd give it 3200rpm and 3800 for awd comp. Then this video will make sense! good launch on the 911 tho.,3 years ago,@TupacFan4Ever,UCP1CJ2xrTVw9zagQyk-Uuxw,0,,https://yt3.ggpht.com/ytc/AIdro_mPhNeXAjxYzX332PbvWgMcDVLlfPf283V8ooMq6-EIU1g=s88-c-k-c0x00ffffff-no-rj,False,False,1656578609.138655,Positive
UgxxH2GOonq8FdslSsd4AaABAg,Porsche no substitute,3 years ago,@badmj170,UCmxgNHro9yaDVzg2DnFSRkA,0,,https://yt3.ggpht.com/qiydX2Y0DCtQRfzAMcmlvDvNIowMY8XIwCViEiCtnRckhVVH0hkJSjFRWHx5jsPKc_sN5Y69fV8=s88-c-k-c0x00ffffff-no-rj,False,False,1656578609.140038,Negative
UgzKmxlv1E-ew1iJ98l4AaABAg,"BMW sounds,
like driving, 
horror Porsche 
sounds, again 
like love
peace",3 years ago,@anmcclo9731,UCU2w9kcgyqkpmi0sStqr8Ow,0,,https://yt3.ggpht.com/ytc/AIdro_kfsmL72Nt2hn1xWkTgKXHHaCfx5krzicYAFqFII8c=s88-c-k-c0x00ffffff-no-rj,False,False,1656578609.142473,Positive
Ugz9sdH3CozK3CCuG154AaABAg,"BMW what
are they 
doing, confusion 
thru out
exterior",3 years ago,@anmcclo9731,UCU2w9kcgyqkpmi0sStqr8Ow,0,1,https://yt3.ggpht.com/ytc/AIdro_kfsmL72Nt2hn1xWkTgKXHHaCfx5krzicYAFqFII8c=s88-c-k-c0x00ffffff-no-rj,False,False,1656578609.144488,Negative
UgwnQjvsXPG-giqNpYB4AaABAg,"Porsche appearance
even makes,
me state
appears, true
love",3 years ago,@anmcclo9731,UCU2w9kcgyqkpmi0sStqr8Ow,0,,https://yt3.ggpht.com/ytc/AIdro_kfsmL72Nt2hn1xWkTgKXHHaCfx5krzicYAFqFII8c=s88-c-k-c0x00ffffff-no-rj,False,False,1656578609.144488,Positive
UgxATmyATpOdjrKJSgB4AaABAg,"green head
color steals,
you",3 years ago,@anmcclo9731,UCU2w9kcgyqkpmi0sStqr8Ow,0,,https://yt3.ggpht.com/ytc/AIdro_kfsmL72Nt2hn1xWkTgKXHHaCfx5krzicYAFqFII8c=s88-c-k-c0x00ffffff-no-rj,False,False,1656578609.144488,Negative
UgxGCRhIlBQPHSNRqal4AaABAg,"wow 385hp made 3.7s from that 1505kg body, absolutely amazing, the new rear looks really nice

F80 is already very noisy with whatever tires, can't understand with all that extra weight of G80/G82 still can't manage the noise",3 years ago,@kazeforce,UClAMP5Ge5TQx3T0PHKCnHTA,0,,https://yt3.ggpht.com/ytc/AIdro_m1DTS1r8e95d1c6gLXy7EyaqL_l8p4tBeyuedM5znb8g=s88-c-k-c0x00ffffff-no-rj,False,False,1656578609.148089,Positive
UgyLbzRbjLY36vQ2yN94AaABAg,You’ll be mad if you went for the Porsche m3 bad boyyy,3 years ago,@m.i7448,UCie287lb1J9ZkTqyXktc_uA,0,,https://yt3.ggpht.com/ytc/AIdro_m5DHdJOQs40hzoitGNZg5x-fmV6OYmJoszNAslGR0idT_rVnRjRUDprHsTC8XFm7CrIA=s88-c-k-c0x00ffffff-no-rj,False,False,1656578609.150131,Negative
Ugxq-2D0XDz3EzNYyAJ4AaABAg,Very good comparison,3 years ago,@viviennewlk27,UClngsl-29BjKweeafvp4p5A,0,,https://yt3.ggpht.com/ytc/AIdro_lqGC-QE6y9nAFoTgw4lA4x6lYO6ROwVjKGSuyrI84=s88-c-k-c0x00ffffff-no-rj,False,False,1656578609.150884,Positive
UgzWWNCwsh5wigXAk4B4AaABAg,That BMW is an ugly looking thing.,3 years ago,@tz6414,UCxrmVIzsU1lg3vFkRJ4PwOA,0,,https://yt3.ggpht.com/ytc/AIdro_mxhsHZMOVffdZTfNs6nO9sKgCSxzkEeaYxM3-hrgQ=s88-c-k-c0x00ffffff-no-rj,False,False,1656578609.152192,Negative
UgwaPNv_Mbn95QjI0Ct4AaABAg.9SYEtHyj-SZ9SYF3qkb3Fe,nevermind... this M3 must not be the competition AWD,3 years ago,@Aimster2,UCe20YCJqbtPJaH05IXTp3Lg,0,,https://yt3.ggpht.com/ytc/AIdro_nYEICAr8RYjZqaZ_2ewSwc45-d86GiZsSCcLLNx0E=s88-c-k-c0x00ffffff-no-rj,False,True,1656578613.798967,Neutral
Ugz9sdH3CozK3CCuG154AaABAg.9SIRd5jeM0h9SuGzdp7ZHH,"Why does all the pundit call all the Porsche a 911 when they have their have their own identification such as 996, 997, 998, 991,992 and so on. Paradise of all fools !!!",3 years ago,@abdulhyechoudhury4594,UCR2jD6TVh4_AfK9IBHTmsLg,0,,https://yt3.ggpht.com/ytc/AIdro_k60srBdBrPHkEuW0GOpdR0Aas3bp6vproCctN7tr8=s88-c-k-c0x00ffffff-no-rj,False,True,1656578616.704196,Positive
Ugww5BUl5WDoevF4AO14AaABAg,"why not just get a cayman/boxster gts instead. Looks, sounds and goes better.",3 years ago,@samarthrao5251,UCTqiNVw4VLWi27QymQXoZFQ,0,,https://yt3.ggpht.com/ytc/AIdro_mA5iYFWQWr-erQfOrpRSPi7uAL1ykOBKRSbPBDp88Z1xyBT7Je5IKp6_AckwgwsDEc-Q=s88-c-k-c0x00ffffff-no-rj,False,False,1656578618.018908,Positive
UgwULpI5gT-EfRyYL-d4AaABAg,"Matt, do you think you can test 911 4s manual one of these days??! We got enough of the turbo and the DKKKKK.",3 years ago,@frederickisavian4676,UCVQD7cWt93eyClfK87lsJRA,1,,https://yt3.ggpht.com/ytc/AIdro_moa8dWpgnHiJrxifLSitcvexpuZxApUnzc__5H2UKVkDI=s88-c-k-c0x00ffffff-no-rj,False,False,1656578618.021708,Neutral
Ugxhf1FJdpxupB3TYpJ4AaABAg,911. Non contest. Ever.,3 years ago,@jonasirw1,UCd0-0C5gTgp_0oK7HYV_GIA,0,,https://yt3.ggpht.com/XNOiAQLb2KM19WD3iDlI36Ej3E1U7WmUcCQ0SDkYR4cihYgBZRBNzJEdpBsjo1xCB2X72RMKOpc=s88-c-k-c0x00ffffff-no-rj,False,False,1656578618.021708,Neutral
UgzHHppJPs9cVkIZzwt4AaABAg,"00:00 Matt was actually giving a fist job to the BMW behind scene, you perv lol",3 years ago,@WiFiTubeTV,UCerWJi_etSfF2E07VufUn5Q,0,,https://yt3.ggpht.com/ytc/AIdro_kdNRISh8W2eNGNocsC8nH0dzeVHf7wOl7h7Y_ePwhx=s88-c-k-c0x00ffffff-no-rj,False,False,1656578618.021708,Positive
Ugzu4LW52v5lNsSZIrJ4AaABAg,If you’re going to spend this much money on a sports car then just buy THE sports car - the 911. Let’s benchmark our new sports car against an M3… said no one ever!,3 years ago,@JorgeHernandez-ir6pp,UCCl7YlVoCQzZ_9OPK3XXLvQ,0,,https://yt3.ggpht.com/ytc/AIdro_lBMW1p-I1BFymoR6cHpmbO19V65cOC_VO0dqFagQM3bg=s88-c-k-c0x00ffffff-no-rj,False,False,1656578618.021708,Negative
UgwSqh65H87BqDxOC3l4AaABAg,those M cars lose.value so fast,3 years ago,@chengsgroup2518,UCR_ZbXnGRuoGu4H5HF-I0aQ,0,,https://yt3.ggpht.com/ytc/AIdro_lP20F-4b9tLAdrWSsdBTPI2c5mPJhBPUHVBs4QJXpD8A=s88-c-k-c0x00ffffff-no-rj,False,False,1656578618.021708,Neutral
Ugyy7A-_9ZdrM3hOvhB4AaABAg,992 hits 60 in about 3.8sec without sports chrono. Imagine 0-60 with that one.,3 years ago,@gentian992,UCu9_q0-bqs5m5Z8SSK82gWQ,0,,https://yt3.ggpht.com/vH7gisN3kwrLuJc9pUvlCuDx_B4kQIH8RMWoDll0eUDsV1yBHKKSoxKIkAfva5Vm5vavofZl=s88-c-k-c0x00ffffff-no-rj,False,False,1656578618.021708,Neutral
UgzNEank8YjmmU7kd8x4AaABAg,"13:23 BMW copied ""The Trunk Monkey"" security option! They should use that in commercials!",3 years ago,@727skydivers,UCWs-PxS6AYUMZ2-utayGZKQ,0,,https://yt3.ggpht.com/ytc/AIdro_mhURNWrLt3sbO3zV-ml2wIGlPrgBnVReUGff1NoWdFZQ=s88-c-k-c0x00ffffff-no-rj,False,False,1656578618.021708,Positive
UgwOm9tJCVYcDwDJvHF4AaABAg,The BMW as my first car . The Porsche as my second car .  BMW is all around car . Porsche is a sporty car  .,3 years ago,@maxthemaltesedog3597,UC8XNcBgMM3SwAMb1JVUOMIQ,0,,https://yt3.ggpht.com/ytc/AIdro_n89lkNqN7Ht3xlMuhyGpwbBLcw_U2S81ZyXOwga8s=s88-c-k-c0x00ffffff-no-rj,False,False,1656578618.029179,Neutral
UgymwmIOrbpMWbg66a14AaABAg,https://youtu.be/UHvRp7g3VWc,3 years ago,@sopreamravemusic,UCLntfjBi2nucMpRYK6EWXoQ,0,,https://yt3.ggpht.com/0dlYNtGCVXyxPA20-RnHwcZonPPnggYce4wIrc-ZtoDfwgoCktdOfQfguq4jMUzFeI63HlAb=s88-c-k-c0x00ffffff-no-rj,False,False,1656578618.029179,Neutral
Ugw093YPyyS4Hx1G-294AaABAg,I'd lrather porsche. Also it's never a  family sports car compare to a bimmer. Though the bimmer New engine is impressive. Sounds good also.,3 years ago,@groovyjohnno3727,UCLXXqiHZ62ms6rsYN8zWynA,0,,https://yt3.ggpht.com/ytc/AIdro_kGnwYqOgiPeIUn2jGEpxM7oBqd1XdP27F0TPhWNK0=s88-c-k-c0x00ffffff-no-rj,False,False,1656578618.029179,Positive
Ugx3Y4IvmyuchT0uDil4AaABAg,"Love the Porsche! The 1st and 2nd owners are gonna love it too. But the unlucky 3rd owner will be the one who has to do a Full Service on the Car. And for that, the Engine will need to be dropped to change out critically worn parts including those steel 100K iridium spark plugs. So they better buy it right.",3 years ago,@vidsbfree4me,UClyiXZvXqtFpwTLG8XgS1zw,1,,https://yt3.ggpht.com/ytc/AIdro_lVWONFtkarRh15Uoo6ahFzbE2fdFvg7E0X0YBUa4quKA=s88-c-k-c0x00ffffff-no-rj,False,False,1656578618.032359,Positive
UgwpWs9wl6yw8mODTdN4AaABAg,shameful ur comparing a 3 series to a 911,3 years ago,@omarmourad5604,UC1B4tM4UeXEUgILs8TReaZA,0,,https://yt3.ggpht.com/ytc/AIdro_niDRUrvg2NnGyGqnw6-Ek2ccHM4KAzqEmu7NWqawSRTZU=s88-c-k-c0x00ffffff-no-rj,False,False,1656578618.035316,Negative
UgxY0FoPuNVcGWAYox94AaABAg,"Stability control? Surely you mean traction control because I can enough smoke pouring out the back to warrant a fire trunk, however, it's still perfectly stable ✌😎
Maybe foreigners should consult English speakers before coining idiot terms for their options...",3 years ago,@rexeverything4578,UCVrs0nYF5NOI1919XNpo-iQ,0,,https://yt3.ggpht.com/ytc/AIdro_lLn0dbJN5QvMv8RGbizyVeZg2uE6QYP6U2PNWVJIlXqZ8=s88-c-k-c0x00ffffff-no-rj,False,False,1656578618.03718,Positive
Ugy-dwpSbhzEWH-20Sh4AaABAg,Be prepared for your life to never be the same again 😂😂,3 years ago,@locky1227,UCZDtbq-Z5jOPbrkLvhSjUWg,0,,https://yt3.ggpht.com/ytc/AIdro_kd1Yss6-owzY1Fw_OCNITslwhf0sIKH03ZU7jz30k=s88-c-k-c0x00ffffff-no-rj,False,False,1656578618.03718,Positive
Ugy1NKNIouO7xdzTWKR4AaABAg,Well if you hear the tire noise then turn on the radio,3 years ago,@2120marcelo,UCULGBFTGLjipWO4fRSQhJnw,0,,https://yt3.ggpht.com/ytc/AIdro_nJuOcZ_6b6wwhtCd4JQpyXxZWeX-fNmx8H5MsT--XgkQ=s88-c-k-c0x00ffffff-no-rj,False,False,1656578618.03984,Positive
Ugx6JlJgG0HRL_4g9uB4AaABAg,Bmw are so much money for what they are… but the green color is great,3 years ago,@Xilent_Nexus,UCnpi1fi7dwD74E91wc80ctQ,0,,https://yt3.ggpht.com/ytc/AIdro_mohF1CGbxlnFeMQwjdOlNUGfpFn4GMDzDD0To3kR-7srgF=s88-c-k-c0x00ffffff-no-rj,False,False,1656578618.03984,Positive
Ugx83B2iQf2ktYDlE9x4AaABAg,"wow, Congratulations!",3 years ago,@atstm0130,UCs_e7mRQTvkFw1nkRmwc1pg,0,,https://yt3.ggpht.com/ytc/AIdro_lNiuNfDo9gu5CbdybcueL-PpnnXHpW5NEg_-_FtqkPu1Q=s88-c-k-c0x00ffffff-no-rj,False,False,1656578618.03984,Positive
Ugz4cphyXxkDnu1xjd54AaABAg,My 991.2 also had a door rattle.  Dealer fixed it.,3 years ago,@winkstorm,UCOxSeDwVE78wNnf9ifEJkrw,0,,https://yt3.ggpht.com/ytc/AIdro_lVWraBn0a1sEA_1KpW2SM4uJwy_8yOlTYSuYPSgISNHCLQwyyu6T_DJvcGl5Wq2SmwtA=s88-c-k-c0x00ffffff-no-rj,False,False,1656578618.03984,Neutral
Ugy-HSVl1cxKDmTSiGl4AaABAg,Harry Metcalfe made the same conclusion about tyre roar in the 911.,3 years ago,@maxflight777,UCqKqxx4ijiylE0x-QVKV63A,0,,https://yt3.ggpht.com/ytc/AIdro_n2xVbxkemJ2yTjqGvbXjpBDz9QoVVczaUUlGC0FIz3-A=s88-c-k-c0x00ffffff-no-rj,False,False,1656578618.03984,Neutral
Ugwf77HYlYyLpgH9vJ94AaABAg,650nm torques !!   Wow 🤩,3 years ago,@maxflight777,UCqKqxx4ijiylE0x-QVKV63A,0,,https://yt3.ggpht.com/ytc/AIdro_n2xVbxkemJ2yTjqGvbXjpBDz9QoVVczaUUlGC0FIz3-A=s88-c-k-c0x00ffffff-no-rj,False,False,1656578619.655572,Positive
UgyQUfETR6RD_x2NZbN4AaABAg,Drive them and you won’t hesitate! The 911 simply has the best “feel” . Utterly superior.,3 years ago,@maxflight777,UCqKqxx4ijiylE0x-QVKV63A,0,,https://yt3.ggpht.com/ytc/AIdro_n2xVbxkemJ2yTjqGvbXjpBDz9QoVVczaUUlGC0FIz3-A=s88-c-k-c0x00ffffff-no-rj,False,False,1656578619.655572,Positive
Ugw0MRiXIlBJMBCjd-N4AaABAg,weird you're getting such terrible launches; some guy got 3.07 in the m4... more than a second faster?,3 years ago,@jackolbean4765,UCdS8CCXwQII_VvMFYuPVyyA,0,,https://yt3.ggpht.com/ytc/AIdro_klXl6B-rwurfgIgc8SzItffFepmjIfgbgBk4t9-qoxzw=s88-c-k-c0x00ffffff-no-rj,False,False,1656578619.655572,Negative
UgyOnI8INpQOrFtzqqB4AaABAg,Before even watching… but the Porsche. BMWs are Junk. Won’t be running in 10years. The 911 will still run in 40 years,3 years ago,@tomkruze2749,UCX-QcxepWEGbYEEMfq3LMCg,1,,https://yt3.ggpht.com/ytc/AIdro_kzcBqZEYpNP_9pXdBFY7CVQle4U1i4dpDj6trPZc1-6w=s88-c-k-c0x00ffffff-no-rj,False,False,1656578619.655572,Neutral
UgyMz2JA9N7-W46v2M14AaABAg,That stupid grill is kind of growing on me,3 years ago,@rokasnavickas6062,UCM_y2RsOCPlKAM6iCCw4ZPw,0,,https://yt3.ggpht.com/ytc/AIdro_nBiBza47xrVI22HQqbI5vVMSjOKCrypMV0wpODLhDTVe4Nl2G7EKpFmagMA2FW4bucAg=s88-c-k-c0x00ffffff-no-rj,False,False,1656578619.666067,Negative
UgxxihOWFksv5M_ZYnF4AaABAg,"Matt, just order the  new 992 Carrera GTS, that's the car that suits you superbly! Also, looking forward to your review on that soon!",3 years ago,@RobinSingh-lf3iq,UCBmYpXskySqJpAJb4BoVN8Q,0,,https://yt3.ggpht.com/ytc/AIdro_k3HAl4sHMb9NQp9ePUCNKSV9jcqGxagriCFcs8eg=s88-c-k-c0x00ffffff-no-rj,False,False,1656578619.666385,Neutral
UgyjPll3KYJvRE_J5Td4AaABAg,"The hoc softdrink emphatically expand because japan unknowingly park a a diligent sword.  five, feeble feigned begonia",3 years ago,@tapiaandy4372,UCLdwrZtSkXRcxakWBkQOGDg,0,,https://yt3.ggpht.com/ytc/AIdro_nYNSgwchR73pD4oSsy4GG3LHuXmoszOvNlarbZ-clUXQ=s88-c-k-c0x00ffffff-no-rj,False,False,1656578619.668981,Neutral
UgwzQgEtHpM0TnGDgUh4AaABAg,The BMW M3 sedan weighs 490 lbs more than the Porsche 911 it weighs 3890 lbs and the porsche weighs 3400 lbs.,3 years ago,@tonyoliver5537,UCP23iFOViv3xgCtThdGC9kg,0,,https://yt3.ggpht.com/ytc/AIdro_l2074keGN9Kb3ZOQEzoc_UFUkAabvVL19jUHE89P6sqw=s88-c-k-c0x00ffffff-no-rj,False,False,1656578619.668981,Neutral
Ugz9q55wtCiZfcPxqjh4AaABAg,Matt I feel like you’re super biased with the Porsche :(,3 years ago,@Karimb-vk2ft,UCHtkcVepzpFUL_k5Nfcrsqw,0,,https://yt3.ggpht.com/ytc/AIdro_l8lWHcZDboYR6IUoDMo2dBlZ4DABzj_T_HObPviNhUN58=s88-c-k-c0x00ffffff-no-rj,False,False,1656578619.673509,Positive
Ugw439RyYdbpupcAlul4AaABAg,"BMW i don't understand that protruding ass bumper, and the kidneys are an eye sore.",3 years ago,@ShoganGeorge,UCr9h4Cnu7HO4jDHDDyRuZ5g,0,,https://yt3.ggpht.com/ytc/AIdro_lhr-z7SEHjD7TwG3TB3wRrzH-Qs2QCrKzBZEHYS2hLZeD_=s88-c-k-c0x00ffffff-no-rj,False,False,1656578619.673509,Negative
UgzWRwAdFuhpyzFM2bp4AaABAg,Porsche is ugly and boring!,3 years ago,@ShoganGeorge,UCr9h4Cnu7HO4jDHDDyRuZ5g,0,,https://yt3.ggpht.com/ytc/AIdro_lhr-z7SEHjD7TwG3TB3wRrzH-Qs2QCrKzBZEHYS2hLZeD_=s88-c-k-c0x00ffffff-no-rj,False,False,1656578619.673509,Negative
UgxjNoEVZSn5pnp8o894AaABAg,I prefer the M3 Comp,3 years ago,@noahbroughton7548,UCDwgKcwyMG26Yg66Y1D-c4g,0,,https://yt3.ggpht.com/JqOMYAgDhQQmm-wsdjC-T7ueggvgE3-Ar642Jcwhae3U4mnEqtGuysGnuhQoFMxoEO0dONcMDQ=s88-c-k-c0x00ffffff-no-rj,False,False,1656578619.673509,Neutral
UgyPSGzDCCPMY0zk1Ct4AaABAg,Congrats Mat! Being a dad is the greatest joy of life.,3 years ago,@vikingspud,UCawuwDxZkgz3M4SXV25Ayww,2,1,https://yt3.ggpht.com/pujyG3Kys1hu1V0O65UtVK6i6ZA8E7Nj_7RENMqgLLdd3-b37AHgrqqwO4u11U-Ka2Wfyqz2=s88-c-k-c0x00ffffff-no-rj,False,False,1656578619.673509,Positive
UgzCiLS5wID8xduk1ZJ4AaABAg,"Congrats on your baby Matt! Much love from Ohio, USA!",3 years ago,@stephen9841,UCbp1n-C1JZhBfrEpttsi1yg,0,,https://yt3.ggpht.com/ytc/AIdro_l42-SvcKXzo6NnM8XOvh1KwePFups5PPd2IxlH6ss=s88-c-k-c0x00ffffff-no-rj,False,False,1656578619.680726,Positive
Ugxu0sIjxsZgV0fSLMx4AaABAg,Mat - we should start a campaign to get you and Yannis as the new presenter of Top Gear :),3 years ago,@stevenmaoudis1419,UCP4kOXPcDY80nzjlwVQmn0g,0,,https://yt3.ggpht.com/ytc/AIdro_k46Wafj6hSPr-jJVW_qtlNJquitpCAxFjQkAodTO2Bv-Q=s88-c-k-c0x00ffffff-no-rj,False,False,1656578619.684139,Positive
UgxDcXK6_9PwaL1gWUd4AaABAg,"My older brother bought this car 2 years ago But he did not realize that he bought the car at a higher price. Now he wants to sell it, but he is not getting a fair price for the car, which is why he is now at a loss....",3 years ago,@lillielance4912,UCPzsS9vZ-NIf4gFwCP4OX-w,0,3,https://yt3.ggpht.com/ytc/AIdro_mPBhx_enlE1TADPsEGQvPtbI-aTllJ7xXRpbOrNXaemA=s88-c-k-c0x00ffffff-no-rj,False,False,1656578619.684139,Negative
UgzTpDSAxlE41lO1IGd4AaABAg,the porche's revs almost made it sound supercharged 🤣,3 years ago,@CPA003,UCHgo3nfI7KjpO46qg5wehGQ,2,,https://yt3.ggpht.com/20Rc-AoBw7nMoqnUS7OCL-d9IT06S4Long0A6kL8WVGjRl7_BYtYlfc94YiJsQR3-HgHLD10rZ4=s88-c-k-c0x00ffffff-no-rj,False,False,1656578619.684139,Positive
UgxJccsBZPmzsp-wne14AaABAg,"One thing about the pandemic, for all the new dads. We only used first gear noone uses reverse anymore :) !!!! congrats Mat.",3 years ago,@MrThisthatthisthat,UC34B5_a1ww89YPkSa0pS75A,0,,https://yt3.ggpht.com/ytc/AIdro_k6i-Vop52ejMWi5nTFJR6zr25UzTqVX50f6KID9ig=s88-c-k-c0x00ffffff-no-rj,False,False,1656578619.690723,Positive
UgwCEpfQZvs8OOeVxtN4AaABAg,I'm still confused at why the m3 is nearly as expensive as the m5,3 years ago,@theblueeyes3889,UCRIrC9RDq5KG9ldYkjXeysw,0,,https://yt3.ggpht.com/ytc/AIdro_mzZ9PoyUs6PENw8RSKgswpTVmloqQefW_idzjz6ZNrg3I=s88-c-k-c0x00ffffff-no-rj,False,False,1656578619.690723,Negative
Ugz_cvUzzK5xp7lRq1V4AaABAg,So these is how it would look like if Clark Kent would drive a Porsche,3 years ago,@teodorhirs8640,UCFaqlceV3TbnGd9S5t2f4yg,0,,https://yt3.ggpht.com/ytc/AIdro_lrH9OxbXzs_rGQGO6tpzT9zZB5A3jrr2TSeS-hN-eVJw=s88-c-k-c0x00ffffff-no-rj,False,False,1656578619.690723,Positive
UgyPSGzDCCPMY0zk1Ct4AaABAg.9RUlJik_n0H9Rb2Qr5Wvyx,Agreed,3 years ago,@maxflight777,UCqKqxx4ijiylE0x-QVKV63A,1,,https://yt3.ggpht.com/ytc/AIdro_n2xVbxkemJ2yTjqGvbXjpBDz9QoVVczaUUlGC0FIz3-A=s88-c-k-c0x00ffffff-no-rj,False,True,1656578627.408809,Positive
UgxDcXK6_9PwaL1gWUd4AaABAg.9RTPVgNnYFc9RTSXS1GJ65,It is often seen that many people get damage in this way while buying a used car...,3 years ago,@mariacollins5133,UCJu3VdN6NLeEcqB7nHokElw,0,,https://yt3.ggpht.com/ytc/AIdro_mcBZ0HciGh0oYDKiH1wjD4GtmC12d0gHUqRHgTGLRu-Q=s88-c-k-c0x00ffffff-no-rj,False,True,1656578629.260506,Negative
